,Unnamed: 0,Tweet,Tweet_cleaned,Emojis,Tweet_len,sentiment,Annotation,label,my_labels,aws_sentiment
10653,10653,قاعده اكل تمر مع قهوه دانكن احس غريب شوي ههههههههههههههههههههههههههههههههههههههههههههه,قاعده اكل تمر قهوه دانكن احس غريب شوي ههههههههههههههههههههههههههههههههههههههههههههه,,9,-0.4522172276,1,-1,negative,NEUTRAL
10654,10654,قبل شوي طلبت من دانكن اهخ يا حلو تعاملهم ياخيييي,شوي طلبت دانكن اهخ حلو تعاملهم ياخيييي,,7,-0.1003406802,1,-1,positive,NEUTRAL
10655,10655,قبل شوي واقفه في سرا دانكن مثلي مثل غيري ولا كأني بطلة ووصيفة العالم!,شوي واقفه دانكن مثلي غيري كاني بطلة ووصيفة العالم,,9,0.06408458653,1,1,positive,POSITIVE
10656,10656,قبل ما ينتهي الشتا بجرب الهوت شوكلت حق هاف مليون,ينتهي الشتا بجرب الهوت شوكلت حق هاف,,7,0.1685776332,1,1,negative,NEUTRAL
10657,10657,قررت أطلع وخربت علي السياره بنص الطريق وبعد لطعه ساعتين رجعت البيت بطبخ واحترقت الاكله والبيت صار ماينشاف وسويت لي قهوه عشان اروق وانكبت علي ، فعلاً المصائب لا تأتي فرادى,قررت اطلع وخربت السياره بنص الطريق وبعد لطعه ساعتين رجعت البيت بطبخ واحترقت الاكله والبيت ماينشاف وسويت قهوه عشان اروق وانكبت فعلا المصائب تاتي,,24,-0.1666338181,1,-1,negative,NEGATIVE
10658,10658,قررت اجرب هوت تشوكلت دانكن واعطيه فرصة ثانية لكن مع شوت اسبريسو هالمرة والصراحة عجبني لكن يبقى هاف مليون المتصدر⭐️,قررت اجرب هوت تشوكلت دانكن واعطيه فرصة ثانية شوت اسبريسو هالمرة والصراحة عجبني يبقى هاف المتصدر️,['⭐'],16,0.0490396211,1,1,positive,POSITIVE
10659,10659,قصة حياتي كل يوم الصبح 😂❤️ دمي كله نسكافية يا عم الشيخ عتمان 😂😂❤️❤️ https://t.co/XKZ2fuF37n,قصة حياتي الصبح دمي كله نسكافية عم الشيخ عتمان,"['😂', '❤️']",9,0.1628267032,1,1,negative,NEUTRAL
10660,10660,قصيت بنفس اليوم كنت بسافر عالاساس احسن النفسيه وقتها وراحت علي الرحله وجلست انا وخالتي بالخط ٨ ساعات لاننا مانعرف طريق الروحه ويوم وصلنا حي الفهد كانت اسعد لحظه حسينا بالانتصار وعلى طول وقفنا عند دانكن حقهم نجربه وطلع لا بأس به,قصيت بنفس كنت بسافر عالاساس احسن النفسيه وقتها وراحت الرحله وجلست انا وخالتي بالخط ساعات لاننا مانعرف طريق الروحه ويوم وصلنا حي الفهد اسعد لحظه حسينا بالانتصار طول وقفنا دانكن حقهم نجربه وطلع باس,,34,-0.002720539515,1,-1,positive,POSITIVE
10661,10661,"قلبي مبسوط ومرتاح لدرجة همي الوحيد وتساؤلي هالفتره ""من وين اخذ قهوتي الصباح؟"" يالله من فضلك وكالعاده الاختيار دانكن",قلبي مبسوط ومرتاح لدرجة همي الوحيد وتساؤلي هالفتره وين اخذ قهوتي الصباح يالله فضلك وكالعاده الاختيار دانكن,,17,0.06899346591,1,1,positive,POSITIVE
10662,10662,قلت لخالي وانت جاي جب لي دانكن قال ابشري😢💗😢💗,قلت لخالي وانت جاي جب دانكن ابشري,"['💗', '😢']",7,0.04645093798,1,1,neutral,NEUTRAL
10663,10663,قلت ليوري مشتهيه ماتشا طلبت لي من ستاربكس😋,قلت ليوري مشتهيه ماتشا طلبت ستاربكس,['😋'],6,-0.2438529189,1,-1,neutral,NEUTRAL
10664,10664,قمت من النوم اغني ومشتهي ستاربكس هل انا مهكور؟,قمت النوم اغني ومشتهي ستاربكس انا مهكور,,7,-0.05668085072,1,-1,negative,NEUTRAL
10665,10665,قمت من النوم مشتهيه دانكن,قمت النوم مشتهيه دانكن,,4,-0.4294358343,1,-1,negative,NEUTRAL
10666,10666,قهاوي ستاربكس صايره حاليه بشكل ولا يتهيأ لي!,قهاوي ستاربكس صايره حاليه يتهيا,,5,0.04462521517,1,1,negative,NEUTRAL
10667,10667,قهر ادمنت قهوة ستاربكس,قهر ادمنت قهوة ستاربكس,,4,-0.7131080743,1,-1,negative,NEUTRAL
10668,10668,"قهوة ""بارنز ""صَايره أدمَاني الجدِيد♥️♥️",قهوة بارنز صايره ادماني الجديد,['♥️'],5,0.1663719186,1,1,negative,NEUTRAL
10669,10669,قهوة البلاك روست من #دانكن افضل قهوة عندهم 🫶🏻♥️,قهوة البلاك روست افضل قهوة عندهم,"['♥️', '🏻']",6,0.1926733703,1,1,positive,POSITIVE
10670,10670,"قهوة السبت علرصيف❤️
لاقعدن على الطريق واشتكي 👍🏻 https://t.co/atv92ruXdE",قهوة السبت علرصيف لاقعدن الطريق واشتكي emoji thumbs up light skin tone emoji,"['❤️', '👍🏻']",13,0.05719193058,1,1,negative,NEUTRAL
10671,10671,"قهوة الطريق 💜☕️
وبسم الله والله أكبر 
على الطايف 🚘 https://t.co/qE6PP8f8Uv",قهوة الطريق ️ وبسم الله والله اكبر الطايف,"['💜', '🚘', '☕']",8,0.09710525551,1,1,positive,POSITIVE
10672,10672,قهوة الطريق الى الطائف 😎☕️💜 بسم الله https://t.co/Hi1AQHgmga,قهوة الطريق الطائف ️ بسم الله,"['💜', '☕', '😎']",6,0.1833196669,1,1,positive,NEUTRAL
10673,10673,قهوة الطريق لقهوة مع الصديقات 😙🤍 https://t.co/H9AlR2y6jO,قهوة الطريق لقهوة الصديقات,"['😙', '🤍']",4,0.1885901258,1,1,positive,NEUTRAL
10674,10674,قهوة الطريق ومسلسلي المفضل💞 https://t.co/LDdmZ9XaKt,قهوة الطريق ومسلسلي المفضل,['💞'],4,0.1649813351,1,1,neutral,POSITIVE
10675,10675,قهوة اليوم من الذذذذذذ ماذقت عند ستاربكس مع انه مايعجبني ولا هو ذوقي . https://t.co/YzZWhefl4G,قهوة الذذذذذذ ماذقت ستاربكس مايعجبني ذوقي,,6,0.003416620539,1,1,negative,POSITIVE
10676,10676,قهوة اليوم ودونات دانكن وأغنيه الصباح بصوت اصالة🧡 . https://t.co/OkTB9YieGt,قهوة ودونات دانكن واغنيه الصباح بصوت اصالة,['🧡'],7,0.1876148144,1,1,positive,NEUTRAL
10677,10677,قهوة بارنز مره مسحوب عليها وصراحه تستاهل تقدير اكثر من كذا,قهوة بارنز مره مسحوب وصراحه تستاهل تقدير,,7,-0.06443738994,1,-1,positive,POSITIVE
10678,10678,"قهوة دانكن &gt; 
ولحد يجادلني بالموضوع",قهوة دانكن gt ولحد يجادلني بالموضوع,,6,-0.2336280814,1,-1,negative,NEUTRAL
10679,10679,قهوة دانكن الي بالسوبرماركت تصدمممم من كثر ماهي يمييي!,قهوة دانكن بالسوبرماركت تصدمممم كثر ماهي يمييي,,7,0.107225599,1,1,neutral,NEGATIVE
10680,10680,قهوة دانكن بالحليب صارت أفضل من قبل 🧡,قهوة دانكن بالحليب صارت افضل,['🧡'],5,0.154222834,1,1,positive,POSITIVE
10681,10681,قهوة دانكن بطعم الفانيليا تفوز حتى ريحتها ❤️❤️❤️❤️☕️,قهوة دانكن بطعم الفانيليا تفوز ريحتها ️,"['❤️', '☕']",7,-0.07819381243,1,-1,positive,NEUTRAL
10682,10682,"قهوة دانكن تغيرت ولا يتهيأ لي 
أحس صارت less حموضة قبل كنت أكرهها بسبب هذا الشيء الحين عادي أشربها",قهوة دانكن تغيرت يتهيا احس صارت less حموضة كنت اكرهها الشيء الحين عادي اشربها,,14,-0.1933866386,1,-1,negative,NEGATIVE
10683,10683,قهوة دانكن تفتح حتى خلايا المخ.,قهوة دانكن تفتح خلايا المخ,,5,0.03794791704,1,1,positive,NEUTRAL
10684,10684,قهوة دانكن دايم تفوز🧡! https://t.co/jmWE7w3Il9,قهوة دانكن دايم تفوز,['🧡'],4,-0.06381164645,1,-1,positive,NEUTRAL
10685,10685,قهوة دانكن عاديه لكن والله ياعليه ريحة تحسسك أن الحياة تستحق العيش,قهوة دانكن عاديه والله ياعليه ريحة تحسسك الحياة تستحق العيش,,10,0.1083568707,1,1,negative,POSITIVE
10686,10686,قهوة دانكن لاتتصدر عليها اي قهوة ماعدا القهوة العربيه😋,قهوة دانكن لاتتصدر قهوة ماعدا القهوة العربيه,['😋'],7,0.1388594968,1,1,neutral,NEUTRAL
10687,10687,قهوة دانكن مصحيتني الى اللحين 🦧,قهوة دانكن مصحيتني اللحين,['🦧'],4,-0.06244646557,1,-1,negative,NEUTRAL
10688,10688,قهوة ستاربكس تركي مصنوعة بالبيت ماتوقعت بتكون لذيذه😋 https://t.co/Ls38lBh7ut,قهوة ستاربكس تركي مصنوعة بالبيت ماتوقعت بتكون لذيذه,['😋'],8,-0.01025984919,1,-1,positive,POSITIVE
10689,10689,قهوة ستاربكس صارت تصحصحني عشرين ساعة لقدام 💔,قهوة ستاربكس صارت تصحصحني ساعة لقدام,['💔'],6,0.1387750333,1,1,negative,POSITIVE
10690,10690,قهوة مجانية على حسابي من هاف مليون لأول واحد يرد على المنشن,قهوة مجانية حسابي هاف لاول يرد المنشن,,7,0.1563060586,1,1,neutral,NEUTRAL
10691,10691,قهوة هاف مليون اليوم لو مجانًا ماشربتها,قهوة هاف مجانا ماشربتها,,4,0.1453787248,1,1,neutral,NEUTRAL
10692,10692,قهوة هاف مليون تجننن قفلت ملف ستاربكس الادمان الجديد ✅,قهوة هاف تجننن قفلت ملف ستاربكس الادمان الجديد,['✅'],8,-0.2915702574,1,-1,positive,NEUTRAL
10693,10693,قهوة هاف مليون عشقي الأبدي,قهوة هاف عشقي الابدي,,4,0.1256172118,1,1,positive,POSITIVE
10694,10694,قهون ستاربكس صارت ادمان,قهون ستاربكس صارت ادمان,,4,-0.6574930956,1,-1,negative,NEUTRAL
10695,10695,قهوه اخر الليل☕️🤎. #قهوة_دانكن #تقول_تبغاني https://t.co/FvzY2xaz1w,قهوه اخر الليل️,"['🤎', '☕']",3,0.09826413655,1,1,neutral,NEUTRAL
10696,10696,قهوه بارنز قووويييه مو طبيعي الوجع,قهوه بارنز قووويييه مو طبيعي الوجع,,6,-0.1165432197,1,-1,negative,NEUTRAL
10697,10697,قهوه دانكن 🫶🏻☕️ + دونت دانكن 🫶🏻🍩 = Love 🫀,قهوه دانكن ️ دونت دانكن Love,"['\U0001fac0', '🏻', '🍩', '☕']",6,0.06497064694,1,1,neutral,POSITIVE
10698,10698,قهوه دانكن البارده مع هالظهر❤️‍🩹❤️‍🩹,قهوه دانكن البارده هالظهر,['❤️\u200d🩹'],4,-0.07580662247,1,-1,positive,NEUTRAL
10699,10699,قهوه دانكن خلت الخفقان عندي فل,قهوه دانكن خلت الخفقان عندي فل,,6,-0.1390021066,1,-1,negative,NEGATIVE
10700,10700,"قهوه دانكن مع كم دونات 
نقنقة https://t.co/hLyaLs2e2X",قهوه دانكن دونات نقنقة,,4,-0.01526036208,1,-1,neutral,NEUTRAL
10701,10701,قهوه دانكن ومانجا بيرسيرك 🖤,قهوه دانكن ومانجا بيرسيرك,['🖤'],4,0.1741933775,1,1,neutral,NEUTRAL
10702,10702,قهوه ستاربكس مأثرة فيني,قهوه ستاربكس ماثرة فيني,,4,-0.07672493888,1,-1,negative,NEUTRAL
