Tweet,Tweet_cleaned,Emojis,Tweet_len,sentiment,Annotation,label,my_sentiment
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب .( 5G ) https://t.co/60tIW1sFzp",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب G,,36,0.03134398051,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب .( 999). #البزنس62",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب,,35,0.03204051341,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب ( gsh )",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب gsh,,36,0.03204051341,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب ( OWn )",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب OWn,,36,0.03204051341,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب SM4",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب SM,,36,0.03353076985,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 
هنقرستيشن جاهز مرسول 
اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب W22",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب هنقرستيشن جاهز مرسول اوعدك بيعجبك تجربه كوبون طلب W,,36,0.03353076985,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه 🌹مستر مندوب 🌹

اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب 🍎🍎555 🍒🍒🍌",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب,"['🌹', '🍌', '🍒', '🍎']",32,0.01079595603,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه 🌹مستر مندوب 🌹

اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب 🍎🍎5G 🍒🍒🍌 https://t.co/sA6vKYyCxa",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب G,"['🌹', '🍌', '🍒', '🍎']",33,0.01053890946,1,1,1
"فجاه وماخلصتي

جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه 🌹مستر مندوب 🌹

اوعدك انه بيعجبك عن تجربه 
و كوبون اول طلب 🍎🍎B5 🍒🍒🍌",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب B,"['🌹', '🍌', '🍒', '🍎']",33,0.01079595603,1,1,1
"فجاه وماخلصتي جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 

اوعدك انه بيعجبك عن تجربه 

و كوبون اول طلب 💫5G💫👈🏻",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب G emoji backhand index pointing left light skin tone emoji,"['👈🏻', '💫']",42,0.01106585493,1,1,1
"فجاه وماخلصتي جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 

اوعدك انه بيعجبك عن تجربه 

و كوبون اول طلب 💫Aed 💫",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب Aed,['💫'],33,0.01079595603,1,1,1
"فجاه وماخلصتي جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 

اوعدك انه بيعجبك عن تجربه 

و كوبون اول طلب 💫Aed 💫👈🏻",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب Aed emoji backhand index pointing left light skin tone emoji,"['👈🏻', '💫']",42,0.01079595603,1,1,1
"فجاه وماخلصتي جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 

اوعدك انه بيعجبك عن تجربه 

و كوبون اول طلب 💫SAG 💫",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب SAG,['💫'],33,0.01079595603,1,1,1
"فجاه وماخلصتي جرب اطلب من تطبيق غير مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك خميس مطاعم الرياض.

إسمه (مستر مندوب ) 

اوعدك انه بيعجبك عن تجربه 

و كوبون اول طلب 💫SAG 💫👈🏻",فجاه وماخلصتي جرب اطلب تطبيق مرسول وهنقرستشين وجاهز وصل وتويو ونعناع ذاشفز ازهلها السعوديه عسير جزان بيشه الطائف الخبر البيك دانكن تبوك مطاعم الرياض اسمه مستر مندوب اوعدك بيعجبك تجربه كوبون طلب SAG emoji backhand index pointing left light skin tone emoji,"['👈🏻', '💫']",42,0.01079595603,1,1,1
